"Id","Username","Password","Firstname","Lastname","Phone","Email","IsReviewer","IsAdmin"
"4604","Agildor637","pLyw$Od8105","Abby","Gildor","620-545-6229","agildor40@yahoo.com","1","0"
"4605","Abifur846","SpA%E6809","Aileen","Bifur","831-076-4445","aileen.bifur69@yahoo.net","0","0"
"4606","Ehador8495","TAxpA%er@6165","Eugene","Hador","947-314-7720","ehador12@hotmail.biz","1","1"
"4607","Evarda583","fEl**wShip5035","Elizabeth","Varda","458-030-6086","elizabeth.varda5@mailbox.com","0","0"
"4608","Ecelebrian954","!uMOR2626","Ellen","Celebrian",,"ecelebrian@mail2u.org","0","0"
"4609","Aproudfoot58","%Ard3221","Alan","Proudfoot",,"aproudfoot@somemail.us","0","1"
"4610","Znob15","$As1384","Zoey","Nob","839-745-8489","znob94@hotmail.org","1","0"
"4611","Rhamfast116","gRu^bLed3425","Rose","Hamfast","531-318-1993","rose.hamfast89@mailbox.co.uk","0","0"
"4612","Lbeleriand81","sT*Ri)g6705","Lauren","Beleriand","209-026-5383","lbeleriand87@mailbox.net","0","1"
"4613","Snimloth55","S%Ip9002","Sylvia","Nimloth","564-839-9892","snimloth36@bizmail.net","0","1"
"4614","Jbalin542","sur!a@eS5492","Jack","Balin",,,"0","0"
"4615","Ahelm hammerhand3247","pr$JectoR8698","Angelique","Helm Hammerhand",,,"1","0"
"4616","Vtilion636","C@%lIngs9066","Valerie","Tilion","610-245-1300","valerie.tilion0@hotmail.net","0","0"
"4617","Jdenethor1133","r(s(St3857","Joy","Denethor","743-530-8210",,"1","1"
"4618","Jfili55","MAn%uvers7477","Jessica","Fili","336-843-4194","jessica.fili95@yahoo.co.uk","1","1"
"4619","Rhuan79","ClobBer#%1739","Raven","Huan","909-224-8398",,"1","0"
"4620","Agil-galad316","D@natIon6119","Adam","Gil-Galad","445-360-7252",,"0","0"
"4621","Ahelm hammerhand56","bull!ON6029","Ana","Helm Hammerhand","937-694-6890","ahelmhammerhand11@somemail.net","1","1"
"4622","Ksmeagol9155","eXEmpt(d2975","Kathy","Smeagol",,"ksmeagol@mailbox.us","0","0"
"4623","Wori779","hO)elaN$7184","William","Ori","501-716-3939","wori31@hotmail.net","0","0"
"4624","Aingwe15","fas%inaTIng6258","Ana","Ingwe","360-548-8505","aingwe28@everymail.co.uk","1","1"
"4625","Zpollando489","m(SbeGottEn4851","Zachary","Pollando","336-380-5378","zachary.pollando54@mailbox.biz","1","0"
"4626","Celessar3666","l#adeRshi!9191","Carla","Elessar",,"celessar31@mailbox.org","0","0"
"4627","Cbombadil15","wEstE)n7437","Carolina","Bombadil","301-199-9104",,"1","1"
"4628","Misildur814","To%AL5402","Melinda","Isildur",,"misildur@yahoo.biz","1","1"
"4629","Obarahir18","di*gram@atIc2025","Olivia","Barahir","947-307-9618",,"0","1"
"4630","Mbeorn678","BaLo!Ey4069","Matthew","Beorn",,"mbeorn0@gmail.co.uk","0","0"
"4631","Tgamling498","IMpLicI)ly7443","Tiffany","Gamling",,"tiffany.gamling47@hotmail.co.uk","1","0"
"4632","Jazog647","STa*e7395","Joseph","Azog","401-075-2728","joseph.azog11@everymail.com","0","0"
"4633","Gcirdan2332","nO(5948","Gabbi","Cirdan",,"gabbi.cirdan5@hotmail.us","1","1"
"4634","Dalatariel723","UN#R@p7977","Dale","Alatariel",,"dalatariel43@mail2u.org","0","0"
"4635","Tlurtz3652","P$rAly@Ed3817","Teresa","Lurtz","210-910-1301","tlurtz12@yahoo.net","0","0"
"4636","Mgandalf17","UsuRpE%8679","Marilyn","Gandalf","930-705-5141",,"0","1"
"4637","Rlurtz115","Cat@her4257","Rose","Lurtz",,"rose.lurtz@gmail.co.uk","0","1"
"4638","Heol9584","!Os)R9266","Hope","Eol","702-134-9975","heol1@hotmail.biz","1","1"
"4639","Lgamgee629","punCTUati$N9635","Liam","Gamgee","918-623-6736","lgamgee@yahoo.us","0","1"
"4640","Dangrod24","stym*eD6822","Dianna","Angrod",,"dangrod47@mail2u.org","1","0"
"4641","Jgrishnakh311","WhIte(4763","Jasmine","Grishnakh","615-531-2649","jgrishnakh@somemail.com","1","1"
"4642","Ebeechbone4673","DA$is4589","Emily","Beechbone","860-564-7878","ebeechbone7@bizmail.biz","0","0"
"4643","Hfeanor4881","prO*E9594","Haley","Feanor","386-264-7826","hfeanor58@hotmail.net","1","1"
"4644","Rgamling661","FlU@g4513","Raven","Gamling","360-890-9401","rgamling85@everymail.com","1","1"
"4645","Lturambar29","off*R7992","Lauren","Turambar","508-626-8939","lturambar52@mail2u.org","1","1"
"4646","Zbombadil6735","hAL$s4746","Zelda","Bombadil","319-108-1164","zbombadil@hotmail.net","1","1"
"4647","Smandos338","cASI(o3206","Sarah","Mandos","943-627-4010","smandos6@gmail.net","1","1"
"4648","Bferny84","wE!LthY3785","Brooke","Ferny",,,"1","1"
"4649","Ekementari42","distRi(UtIng4767","Eleanor","Kementari","224-308-4476",,"1","0"
"4650","Ahamfast46","SmEll*nG8476","Amy","Hamfast","779-836-3130","ahamfast81@bizmail.us","0","0"
"4651","Zelfhelm828","occu!AtioN3012","Zachary","Elfhelm","561-145-0117","zelfhelm22@everymail.org","1","1"
"4652","Kerestor9925","B!nEatH1147","Katrina","Erestor",,"kerestor40@gmail.biz","1","1"
"4653","Aleaflock9149","dEtEc#ing3887","Austin","Leaflock","269-075-4874","austin.leaflock@bizmail.us","1","0"
"4654","Mfingon52","LuX$Ries9316","Mackenzie","Fingon","406-739-7387","mfingon78@hotmail.us","0","0"
"4655","Cfinarfin81","w#@reabOuts1173","Christian","Finarfin",,"christian.finarfin@bizmail.biz","0","1"
"4656","Mfili96","^reTEnd(7252","Mina","Fili","301-804-3678","mfili68@gmail.biz","0","1"
"4657","Jmelian4251","oR)L6791","Jacqueline","Melian","843-537-5796","jmelian@mailbox.net","1","1"
"4658","Dfingon654","DI!t%nguIsh3914","Debra","Fingon","754-127-7307","dfingon24@somemail.com","1","1"
"4659","Zbracegirdle764","*iNC@rely5684","Zelda","Bracegirdle",,"zelda.bracegirdle@mail2u.net","1","1"
"4660","Plorien477","tra*leRs7220","Philip","Lorien","239-878-5671","plorien1@everymail.net","0","0"
"4661","Nskinbark7952","re)rosPe#tIve6057","Niki","Skinbark",,,"0","1"
"4662","Iglaurung76","g^ass^aRE1506","Isaiah","Glaurung",,"iglaurung78@yahoo.biz","1","0"
"4663","Jthranduil571","Me@be#8362","Jeffrey","Thranduil",,"jthranduil77@everymail.org","0","1"
"4664","Rnessa24","dishea@tEnE@1448","Randy","Nessa","680-053-9399","rnessa98@gmail.com","0","0"
"4665","Delmo3798","Ri$GS4601","Dianna","Elmo","607-643-9298",,"0","0"
"4666","Dvarda78","K^ucKl$s3932","Douglas","Varda","763-370-5334","douglas.varda@everymail.biz","1","1"
"4667","Cerestor6991",")H$nEsE6078","Cassandra","Erestor","276-565-6650","cassandra.erestor77@everymail.net","1","1"
"4668","Ctulkas179","%oUnC(l8947","Claire","Tulkas","986-823-0487",,"0","0"
"4669","Jhelm hammerhand7551","!AI^y9821","James","Helm Hammerhand","253-312-2332","jhelmhammerhand3@everymail.co.uk","0","1"
"4670","Celendil555","@i*ely8903","Claire","Elendil",,,"0","0"
"4671","Mbalin26","discOuRaGe)3065","Matthew","Balin","571-029-7748","mbalin21@somemail.us","1","0"
"4672","Clindenroot397","DrOw@in$1353","Cassandra","Lindenroot",,,"1","1"
"4673","Anori283","cA*'t8785","Adam","Nori","925-047-1917","anori@everymail.us","0","0"
"4674","Ksamwise64",")eg*slatIve4313","Keith","Samwise","240-183-1401","ksamwise38@yahoo.com","1","0"
"4675","Agamgee67","inhIbition^5199","Andrew","Gamgee",,"agamgee49@everymail.com","1","0"
"4676","Selladan134","assigni%G1794","Stephen","Elladan","848-370-5109","selladan5@mail2u.us","1","0"
"4677","Wtuor97","(o(GiVe2732","Wayne","Tuor","904-825-0930","wtuor87@mailbox.com","0","1"
"4678","Jearendil531","N)Ce#ies6422","Joe","Earendil","508-509-8285","jearendil@bizmail.biz","0","0"
"4679","Dgrishnakh825","brU$al9647","Debra","Grishnakh","774-858-1215","dgrishnakh56@gmail.org","1","1"
"4680","Mberen216","Com)liMent1690","Mackenzie","Beren","806-308-1490","mberen3@somemail.com","0","1"
"4681","Mwillow9334","Broth)rly9293","Melinda","Willow",,"mwillow87@everymail.co.uk","0","0"
"4682","Mecthelion2977","sHa(t2658","Michael","Ecthelion",,"mecthelion27@hotmail.org","1","1"
"4683","Bbaggins9795","Do^(graDINg1826","Billy","Baggins","760-902-0397","bbaggins6@mail2u.com","1","1"
"4684","Athorin5848","%epUBLiCans7123","Ashley","Thorin","857-067-1593","athorin29@mail2u.com","0","0"
"4685","Tcarcharoth5719","d^GradES9077","Teresa","Carcharoth",,,"0","0"
"4686","Amerry1974","s$PeRint*ndents5706","Abigail","Merry","253-760-1771","amerry4@hotmail.org","0","1"
"4687","Agil-galad42","$qUAsh3092","Anthony","Gil-Galad","937-134-4480",,"1","0"
"4688","Soakenshield92","P)OL7000","Scarlet","Oakenshield","582-079-4728","scarlet.oakenshield45@mail2u.net","1","0"
"4689","Gmiriel3547","$@cUrreNces8123","Gabbi","Miriel",,"gmiriel@yahoo.org","1","1"
"4690","Stulkas341","qUE^eS2265","Sara","Tulkas","346-452-1228","stulkas33@gmail.biz","0","0"
"4691","Mquickbeam3969","(hEWY6619","Melissa","Quickbeam","501-158-0343","mquickbeam85@mailbox.net","0","1"
"4692","Jgollum67","spo^ESMaN9413","Justice","Gollum","279-408-6823","jgollum36@gmail.us","0","1"
"4693","Wamros992","ovEr$uilt9894","Wendy","Amros","628-161-0331",,"1","1"
"4694","Lcelegorm43","imPaTie*CE3038","Louis","Celegorm",,"lcelegorm51@hotmail.com","0","0"
"4695","Jfangorn625","CaVoRtiN^4933","Jennifer","Fangorn","505-853-0166","jfangorn97@mailbox.biz","1","0"
"4696","Agamling4268","*heapEr1924","Annabelle","Gamling","985-326-1074",,"1","0"
"4697","Kdeagol4482","aDvE%tiser(9770","Kathy","Deagol","786-272-1291","kdeagol16@gmail.com","0","0"
"4698","Apharazon22","me)HoDs7595","Austin","Pharazon",,"apharazon@bizmail.co.uk","0","1"
"4699","Bbombur3393","%lunKeD5096","Brianna","Bombur","802-450-2760",,"0","1"
"4700","Afangorn8639","assocIA)e9145","Anthony","Fangorn","478-963-2458",,"1","0"
"4701","Csauron446","$Ri^D2395","Cynthia","Sauron","781-695-6503","cynthia.sauron36@gmail.org","1","0"
"4702","Sbracegirdle63","Y(utHF#l8861","Stephen","Bracegirdle","201-997-2835","sbracegirdle59@everymail.net","0","1"
"4703","Wcelebrian285","l@u)Ed3618","Willie","Celebrian","218-272-0078","wcelebrian85@yahoo.biz","0","1"
"4704","Bbolg275","s@art$ng7971","Betty","Bolg","586-519-0295",,"0","1"
"4705","Lfatty131","prefe)EnceS9746","Lilly","Fatty","915-701-3854","lfatty72@bizmail.us","1","1"
"4706","Tthorondor92","appra)sI#g4536","Tina","Thorondor","936-617-0225","tthorondor29@somemail.us","0","1"
"4707","Cbaranor89","@Is@Ey1753","Catherine","Baranor","747-126-8695","catherine.baranor89@mailbox.org","0","0"
"4708","Cshagrat21","som*LI2070","Christian","Shagrat","786-885-6872","christian.shagrat25@everymail.org","1","1"
"4709","Ahuor3225","bIN!7012","Angie","Huor","803-473-3330","ahuor@hotmail.com","1","1"
"4710","Kmiriel718","wr#Te$3214","Kai","Miriel",,,"0","0"
"4711","Asulimo883","gR!duAL@y5229","Ariel","Sulimo",,"asulimo12@mail2u.us","1","0"
"4712","Pbolger9968","c*rpEnTe(6558","Pamela","Bolger","717-352-6289","pbolger48@hotmail.org","0","0"
"4713","Akhamul48","dEmo^%c3806","Ashley","Khamul","757-426-1020","akhamul18@mailbox.net","1","1"
"4714","Relrohir368","P#niS(ed1913","Robert","Elrohir","972-782-2808","relrohir10@mail2u.com","0","1"
"4715","Jkementari39","Pl%as!re7738","Jacob","Kementari",,"jkementari@gmail.org","1","0"
"4716","Eorodreth94","doWn)lay9752","Elijah","Orodreth","806-439-6947","elijah.orodreth69@bizmail.com","0","0"
"4717","Lori2258","Bro*ch9617","Lucas","Ori","561-697-2023","lori@hotmail.biz","0","0"
"4718","Maldarion68","Nons(anDard3200","Madison","Aldarion","484-426-3882",,"1","1"
"4719","Mthorin26","deviA*E7976","Michaela","Thorin","726-862-6329","mthorin@yahoo.co.uk","0","1"
"4720","Pori1669","#L#ghT2723","Patrick","Ori","513-863-4110","pori41@mailbox.co.uk","1","0"
"4721","Sberegond4328","La$R%1319","Scarlet","Beregond","835-545-9689","sberegond97@everymail.us","0","0"
"4722","Smiriel99","mot@onLe$S6669","Savannah","Miriel","580-277-1498","smiriel17@everymail.com","1","0"
"4723","Chelm hammerhand9692","b(cKwaRdS2295","Clarence","Helm Hammerhand","754-338-2392","chelmhammerhand@everymail.co.uk","0","1"
"4724","Tsauron91",")aUl7192","Thomas","Sauron","386-255-6186",,"0","1"
"4725","Knimrodel96","*erSiStenc!1316","Kimberly","Nimrodel",,,"0","0"
"4726","Kbalin9631","ji$Gle1639","Katherine","Balin",,"kbalin90@gmail.biz","1","0"
"4727","Jdamrod9698","gEStA@o4380","John","Damrod","840-463-5254",,"0","1"
"4728","Epharazon7157","truCklO#$3987","Eileen","Pharazon",,"epharazon93@everymail.us","1","1"
"4729","Apharazon7762","iN(Ra5355","Annabelle","Pharazon","313-256-4640","apharazon29@mailbox.org","0","0"
"4730","Mtinuviel476","s$!TTy2600","Megan","Tinuviel","330-825-6902","mtinuviel55@everymail.com","0","1"
"4731","Mhelm hammerhand357","BiG$$r1948","Madison","Helm Hammerhand",,"mhelmhammerhand9@somemail.com","0","1"
"4732","Lleaflock483","hOLo$)aPhic2082","Liv","Leaflock","321-497-2095","lleaflock@mailbox.co.uk","1","1"
"4733","Aelwing4512","co%IF^6412","Angelica","Elwing","385-646-6650",,"1","1"
"4735","Knazgul958","iMBAlanc$5668","Keith","Nazgul","628-379-6943","knazgul51@gmail.biz","0","1"
"4736","Cgaladriel4952","g)ILD3431","Cassandra","Galadriel","507-500-9426","cgaladriel@mail2u.com","0","1"
"4737","Mlindenroot27","co$scieN!ious4400","Monica","Lindenroot","385-262-8727","mlindenroot68@somemail.co.uk","0","1"
"4738","Jshadowfax216","luCk(Ly9925","Jack","Shadowfax","918-961-4105","jshadowfax76@hotmail.us","0","1"
"4739","Mcelebrian44","@h$Llow4814","Mackenzie","Celebrian","660-528-4242","mcelebrian0@yahoo.org","0","1"
"4740","Daldarion42","p(NishMent1267","Dianna","Aldarion","914-514-9344","daldarion34@mail2u.co.uk","0","1"
"4741","Ceowyn29","cOordiNA%o$s1992","Crystal","Eowyn",,,"0","0"
"4742","Cproudfoot29","wE)terneRS6892","Chloe","Proudfoot",,"cproudfoot47@yahoo.net","0","1"
"4743","Caldarion436","^EekED2603","Clarence","Aldarion","803-002-9040",,"0","0"
"4744","Hglorfindel36","ENr*lL5583","Haley","Glorfindel","826-283-2640","hglorfindel38@somemail.us","0","0"
"4745","Rstrider2337","b(*Lliance2479","Richard","Strider","959-879-4820","rstrider86@mailbox.biz","0","1"
"4746","Gcirdan8916","tARgeT%d5126","Gary","Cirdan","341-283-4247","gary.cirdan@mailbox.us","0","1"
"4747","Rolorin2332","p(IoR#2773","Roy","Olorin","272-842-8915",,"0","1"
"4748","Acarcharoth12","dr!Wi$g1100","Andrew","Carcharoth","786-691-2578","acarcharoth@bizmail.net","0","0"
"4749","Hbombadil7733","c)rtAilinG8116","Henry","Bombadil","341-238-3614","hbombadil52@mailbox.biz","0","0"
"4750","Abombadil1699","rot()iNg9133","Anabelle","Bombadil","405-586-7730","abombadil@somemail.us","0","1"
"4751","Sdraugin52","Co$MO7245","Susan","Draugin","850-678-7309","susan.draugin52@mail2u.co.uk","0","0"
"4752","Apippin7484","br*nD9187","Adrianna","Pippin",,"apippin37@hotmail.biz","1","0"
"4753","Rerestor96","su!@S5649","Ralph","Erestor","623-290-1535",,"0","1"
"4754","Hanarion8138","%ESIdual)8464","Heidi","Anarion",,"hanarion50@gmail.org","0","1"
"4755","Agaladriel66","saL*y4838","Anabelle","Galadriel","640-039-2608",,"1","1"
"4756","Pturgon777","!IggE%1434","Peter","Turgon","440-443-0699","pturgon8@mail2u.net","1","1"
"4757","Eungoliant252",")aNA1032","Erik","Ungoliant","240-009-0777","eungoliant75@mail2u.co.uk","0","1"
"4758","Jvalinor772","adju@iCa!ED4072","Julia","Valinor",,,"0","1"
"4759","Tthorondor1592","hu(c%8477","Timothy","Thorondor","254-581-5678",,"1","1"
"4760","Pmelkor81","!iST$d1594","Patricia","Melkor","804-213-3718","pmelkor@mailbox.com","0","1"
"4761","Iangmar563","deMo*Ishing5982","Iris","Angmar","847-590-6445","iangmar@somemail.us","1","1"
"4763","Jancalagon114","ba$quE6935","John","Ancalagon","669-316-7064","john.ancalagon61@mailbox.com","1","1"
"4764","Sboffin79","^uiCKsanD7614","Scarlet","Boffin","310-859-7461","sboffin66@somemail.net","1","0"
"4765","Lgil-galad166","(ounDS8475","Lilly","Gil-Galad","582-687-0806","lgil-galad35@yahoo.co.uk","0","1"
"4766","Gmorgoth82","balonE*7293","Grace","Morgoth","860-443-3318",,"1","0"
"4767","Rbrandybuck58","depressI!)lY7001","Roy","Brandybuck",,,"0","0"
"4768","Khuor53","cOmm*NDe%4445","Kayla","Huor","351-032-5760",,"1","1"
"4769","Samros37","dome)tIcAlLy9360","Steven","Amros","251-873-2345","steven.amros99@somemail.net","0","1"
"4770","Lelendil29","$up#3173","Lori","Elendil",,"lelendil32@mail2u.com","1","1"
"4771","Fshelob8154","$rI$s8116","Freya","Shelob","863-160-1914",,"1","0"
"4772","Jaldarion6466","disa#pEAred3401","Janet","Aldarion","319-536-1335","jaldarion18@everymail.com","1","0"
"4773","Selendil4416","@iZAzZ9751","Steven","Elendil","504-103-1208","selendil79@mail2u.org","0","0"
"4774","Abirchseed6437","beLo*gS5733","Audrey","Birchseed","701-998-2102","abirchseed@everymail.co.uk","0","0"
"4775","Bsnaga9381","f(iL@6691","Benjamin","Snaga",,,"1","1"
"4776","Jelessar7881","haRmo@i%us1493","Jane","Elessar","718-169-4056","jelessar22@yahoo.net","1","0"
"4777","Bcelebrian16","l#MPY2055","Barbara","Celebrian",,"bcelebrian5@somemail.com","1","1"
"4778","Cstormcrow5557","t@RNisH4516","Christopher","Stormcrow","214-288-3672","cstormcrow@somemail.com","1","1"
"4779","Lberegond266","SUffE(ed4440","Lauren","Beregond","317-511-9215","lberegond67@everymail.co.uk","1","0"
"4780","Afinwe177","fiS#Es2048","Alexis","Finwe","659-525-2861","afinwe83@mail2u.co.uk","0","1"
"4781","Jglorfindel8569","WaI@ed5900","Jose","Glorfindel","571-316-6939",,"0","1"
"4782","Aboffin91","(ustBIn8372","Ashley","Boffin","843-789-5018","aboffin93@hotmail.us","1","1"
"4783","Nfatty959","T#gHtenE(7835","Nicole","Fatty",,,"1","1"
"4784","Cerkenbrand86","W%eS@Le6277","Cindy","Erkenbrand","212-608-3548","cindy.erkenbrand@hotmail.co.uk","0","1"
"4785","Jferny111","or%^5855","Joe","Ferny",,"jferny49@hotmail.biz","1","0"
"4786","Bgimli7117",")ROpri%ty4146","Bobby","Gimli","815-172-5618","bgimli43@everymail.com","1","1"
"4787","Bsauron2371","MIs*At(h3736","Bruce","Sauron","479-016-2213","bsauron10@bizmail.org","1","1"
"4788","Gthranduil856","TE$ns6235","George","Thranduil","985-163-0942",,"1","1"
"4789","Jmerry532","PrE@er8607","Judith","Merry","316-921-7293",,"0","1"
"4790","Kberen11","*n*rInsic5879","Kelly","Beren",,"kberen25@gmail.net","1","0"
"4791","Mtreebeard7526","OVER*oa#2355","Michaela","Treebeard",,"michaela.treebeard@mail2u.com","0","1"
"4792","Acelebrimbor7765","Du#K6748","Alexandra","Celebrimbor",,"acelebrimbor0@somemail.co.uk","1","0"
"4793","Dcurufinwe649","s#AVeS3758","Daniel","Curufinwe",,"dcurufinwe28@yahoo.biz","0","0"
"4794","Telentari552","w@Dely9305","Terry","Elentari","979-496-3125","telentari56@bizmail.co.uk","1","0"
"4795","Ksackville5343","Pl#a!9097","Kevin","Sackville",,"ksackville68@gmail.co.uk","0","1"
"4796","Jthranduil4693","m(u!taIns8994","Jacqueline","Thranduil","781-127-1611","jthranduil@gmail.org","0","1"
"4797","Jkili43","VA#idit^8785","Juan","Kili","425-402-5614","jkili33@hotmail.co.uk","0","0"
"4798","Csmeagol75",")LIc^7719","Chelsea","Smeagol","818-844-5997","csmeagol65@somemail.biz","1","1"
"4799","Ikili199","hyP!D2044","Iris","Kili","617-576-7765","ikili@mail2u.biz","1","1"
"4800","Anob393","His%!Ry3406","Ana","Nob",,"anob@bizmail.biz","1","0"
"4801","Teol113","Si$nS5193","Terry","Eol","925-120-9005","teol42@bizmail.com","0","1"
"4802","Hcelebrimbor28","nAvIgAt$on2244","Heather","Celebrimbor","563-941-8784","hcelebrimbor@everymail.org","1","0"
"4803","Mgorbag3771","atTach*en$9455","Melanie","Gorbag","931-422-7483","melanie.gorbag87@everymail.biz","1","0"
"4804","Dshagrat1894","f^NNiSh7406","Donald","Shagrat","831-896-1623","dshagrat3@gmail.org","1","1"
"4805","Tcaranthir831","!)ucAtor4446","Terry","Caranthir","432-239-5290",,"0","0"
"4806","Zlegolas154","RE#$2672","Zoey","Legolas",,"zlegolas29@hotmail.biz","0","0"
"4807","Nshadowfax32","P^TS2619","Nathan","Shadowfax","251-771-1851",,"1","0"
"4808","Dsulimo2255","Inf(am*8620","Douglas","Sulimo","906-023-7952","dsulimo@everymail.org","0","0"
"4809","Ggil-galad1477","iNt*ReST!ng8934","Grace","Gil-Galad","210-550-5298","ggil-galad13@bizmail.com","1","1"
"4810","Kfangorn3628","na(5377","Kathryn","Fangorn","507-620-8161","kfangorn93@everymail.org","1","0"
"4811","Hpharazon172","@UsT5601","Hope","Pharazon","305-695-8694","hpharazon@somemail.net","1","0"
"4812","Ldamrod95","Re#iDuals3336","Linda","Damrod",,"linda.damrod@mailbox.com","0","1"
"4813","Iceleborn32","Acc$mmoDat!9382","Isabell","Celeborn",,"iceleborn65@mailbox.com","0","1"
"4814","Afinarfin761","g*NtLE!9261","Anna","Finarfin",,"afinarfin@gmail.biz","1","0"
"4815","Cgrishnakh976","ReServ)s9426","Carol","Grishnakh","983-801-3599",,"0","1"
"4816","Dfingolfin2326","Edi)bURgh8319","Doris","Fingolfin","248-523-6774","doris.fingolfin30@gmail.co.uk","0","0"
"4817","Malatar9237","ana(OgouS3876","Mason","Alatar","848-746-5477","malatar@mailbox.co.uk","0","0"
"4818","Efinarfin69","une(DIng3528","Eileen","Finarfin",,"efinarfin30@bizmail.com","1","0"
"4819","Asackville5875","AM#aBly2224","Anabelle","Sackville","945-880-1674","asackville81@somemail.org","0","1"
"4820","Rturgon915","#nDeAvorS6099","Raymond","Turgon","206-067-4862","raymond.turgon@somemail.net","1","0"
"4821","Aecthelion7848","pi@chE%7967","Alexis","Ecthelion","863-630-6656",,"0","1"
"4822","Rearendil634","B#o(Ch8196","Raymond","Earendil","321-863-9949","rearendil64@somemail.org","1","1"
"4823","Fbalin1284","imP*ired6558","Frances","Balin","567-315-7633","fbalin45@everymail.com","0","0"
"4824","Alorien428","HoSti*^ty4167","April","Lorien","726-060-3632","alorien0@hotmail.net","1","0"
